project	sample	accession	center	platform	instrument	library	layout	description	fastq_r1_md5	fastq_r2_md5	fastq_r1_ftp	fastq_r2_ftp	fastq_r1	fastq_r2
PRJEB3252	SC_GMJOL5309843	ERR217815	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916213	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	c6a2023377eac6ac4db708e2f92a6f40	c94b7636359d34db21dbd64119da5518	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217815/ERR217815_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217815/ERR217815_2.fastq.gz	data/source/ggvp/fastq/ERR217815_r1.fastq.gz	data/source/ggvp/fastq/ERR217815_r2.fastq.gz
PRJEB3252	SC_GMJOL5309964	ERR217816	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916288	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	094adb89bb2b7723f5fc074e95d39d95	11a46581636a8e02a1e53fdafba3fc48	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217816/ERR217816_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217816/ERR217816_2.fastq.gz	data/source/ggvp/fastq/ERR217816_r1.fastq.gz	data/source/ggvp/fastq/ERR217816_r2.fastq.gz
PRJEB3252	SC_GMJOL5309965	ERR217817	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916276	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	d2aefd0dbb8187063035d45b8f8458d2	b0dedfd187f2052c86e9e277f35f6fea	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217817/ERR217817_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217817/ERR217817_2.fastq.gz	data/source/ggvp/fastq/ERR217817_r1.fastq.gz	data/source/ggvp/fastq/ERR217817_r2.fastq.gz
PRJEB3252	SC_GMJOL5309966	ERR217818	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916264	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	ef21462d714048c0b3ac6be67b8adac3	6974499dae037bc1a47f1011c155aa92	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217818/ERR217818_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217818/ERR217818_2.fastq.gz	data/source/ggvp/fastq/ERR217818_r1.fastq.gz	data/source/ggvp/fastq/ERR217818_r2.fastq.gz
PRJEB3252	SC_GMJOL5309967	ERR217819	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916252	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	74a8f5b7d242ab1f3ff8d9820b27cd26	8a2e393341de9a4cc4b3c2cb0dc6b604	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217819/ERR217819_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217819/ERR217819_2.fastq.gz	data/source/ggvp/fastq/ERR217819_r1.fastq.gz	data/source/ggvp/fastq/ERR217819_r2.fastq.gz
PRJEB3252	SC_GMJOL5309968	ERR217820	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916240	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	5c2d1009c19345eedec0523161be3c0a	adb9dd7ef3d14c6b86fdb4fcb90b49ba	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217820/ERR217820_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217820/ERR217820_2.fastq.gz	data/source/ggvp/fastq/ERR217820_r1.fastq.gz	data/source/ggvp/fastq/ERR217820_r2.fastq.gz
PRJEB3252	SC_GMJOL5309969	ERR217821	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916228	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	1df0b51799b2b80275e66361cb56cddf	3112144dbb74b4add6d05ecf10235603	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217821/ERR217821_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217821/ERR217821_2.fastq.gz	data/source/ggvp/fastq/ERR217821_r1.fastq.gz	data/source/ggvp/fastq/ERR217821_r2.fastq.gz
PRJEB3252	SC_GMJOL5309971	ERR217822	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916216	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	19b4ea87139370ef62369ad8ae7186ae	0ec2a2afae14877170f2383a47fdbf00	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217822/ERR217822_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217822/ERR217822_2.fastq.gz	data/source/ggvp/fastq/ERR217822_r1.fastq.gz	data/source/ggvp/fastq/ERR217822_r2.fastq.gz
PRJEB3252	SC_GMJOL5309972	ERR217823	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916204	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	318f67674b824f7dfa3dc95678cf2755	a7bc4f233e86f09aa677aec9ad57af2a	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217823/ERR217823_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217823/ERR217823_2.fastq.gz	data/source/ggvp/fastq/ERR217823_r1.fastq.gz	data/source/ggvp/fastq/ERR217823_r2.fastq.gz
PRJEB3252	SC_GMJOL5309964	ERR217824	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916288	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	d0403ef50b236399f7977a2c6cfaeacc	33402995d1ed38d4d468e9e68c383ddb	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217824/ERR217824_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217824/ERR217824_2.fastq.gz	data/source/ggvp/fastq/ERR217824_r1.fastq.gz	data/source/ggvp/fastq/ERR217824_r2.fastq.gz
PRJEB3252	SC_GMJOL5309965	ERR217825	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916276	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	f408554c8cea4b11c767b5ad3a0585b5	c7bc253e1ca323af4072ef5b2f7a6cbc	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217825/ERR217825_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217825/ERR217825_2.fastq.gz	data/source/ggvp/fastq/ERR217825_r1.fastq.gz	data/source/ggvp/fastq/ERR217825_r2.fastq.gz
PRJEB3252	SC_GMJOL5309966	ERR217826	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916264	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	dcec295f1c928ad4143583c8e563bf24	3d31608d121040d14ed229e1d7104be7	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217826/ERR217826_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217826/ERR217826_2.fastq.gz	data/source/ggvp/fastq/ERR217826_r1.fastq.gz	data/source/ggvp/fastq/ERR217826_r2.fastq.gz
PRJEB3252	SC_GMJOL5309967	ERR217827	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916252	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	95ebda6e8e9567382e89be518c935449	e9a9b684f49d0233bd54150b99570fd0	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217827/ERR217827_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217827/ERR217827_2.fastq.gz	data/source/ggvp/fastq/ERR217827_r1.fastq.gz	data/source/ggvp/fastq/ERR217827_r2.fastq.gz
PRJEB3252	SC_GMJOL5309968	ERR217828	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916240	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	ef2eb10108e4b80b66b56b29f4782e8a	6b848ec6cc759588c2b0862ce66ac1e2	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217828/ERR217828_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217828/ERR217828_2.fastq.gz	data/source/ggvp/fastq/ERR217828_r1.fastq.gz	data/source/ggvp/fastq/ERR217828_r2.fastq.gz
PRJEB3252	SC_GMJOL5309969	ERR217829	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916228	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	ae9e0922216d1dcb9c71f598bf11e72e	27b3a0be44fe5f3f014612703f7ccdb2	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217829/ERR217829_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217829/ERR217829_2.fastq.gz	data/source/ggvp/fastq/ERR217829_r1.fastq.gz	data/source/ggvp/fastq/ERR217829_r2.fastq.gz
PRJEB3252	SC_GMJOL5309971	ERR217830	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916216	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	35fb45b3e6be87b4c298b5248959f382	b55ada9d01f6cc84148bb01989dead7b	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217830/ERR217830_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217830/ERR217830_2.fastq.gz	data/source/ggvp/fastq/ERR217830_r1.fastq.gz	data/source/ggvp/fastq/ERR217830_r2.fastq.gz
PRJEB3252	SC_GMJOL5309972	ERR217831	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916204	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	ab57342c921afff634e528f0afee056c	40fea5c9c8d3ddbaadffdccee4cea729	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217831/ERR217831_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217831/ERR217831_2.fastq.gz	data/source/ggvp/fastq/ERR217831_r1.fastq.gz	data/source/ggvp/fastq/ERR217831_r2.fastq.gz
PRJEB3252	SC_GMJOL5309964	ERR217832	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916288	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	3a128192d92a7b30b630ceec16974714	274d755e6908824e6c9af8263c957bb6	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217832/ERR217832_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217832/ERR217832_2.fastq.gz	data/source/ggvp/fastq/ERR217832_r1.fastq.gz	data/source/ggvp/fastq/ERR217832_r2.fastq.gz
PRJEB3252	SC_GMJOL5309965	ERR217833	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916276	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	8e6248ec1f07060a721eb05895c05b74	978eb2b26b737ea60afa636130db9d1b	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217833/ERR217833_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217833/ERR217833_2.fastq.gz	data/source/ggvp/fastq/ERR217833_r1.fastq.gz	data/source/ggvp/fastq/ERR217833_r2.fastq.gz
PRJEB3252	SC_GMJOL5309966	ERR217834	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916264	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	aaa32efb5dbd84f8bcf5d68b817fa409	7c7901a824b15ab249d0d1a0b13ffab7	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217834/ERR217834_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217834/ERR217834_2.fastq.gz	data/source/ggvp/fastq/ERR217834_r1.fastq.gz	data/source/ggvp/fastq/ERR217834_r2.fastq.gz
PRJEB3252	SC_GMJOL5309967	ERR217835	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916252	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	1f74a456a755184286d16f282408f7cc	2a6fe10e42655e39f34b5eeeb80d9978	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217835/ERR217835_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217835/ERR217835_2.fastq.gz	data/source/ggvp/fastq/ERR217835_r1.fastq.gz	data/source/ggvp/fastq/ERR217835_r2.fastq.gz
PRJEB3252	SC_GMJOL5309968	ERR217836	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916240	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	71ae4c8f6efb3e1e66670388cfcfe197	a165d79ab12cd1aa63e2737e9bc7543a	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217836/ERR217836_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217836/ERR217836_2.fastq.gz	data/source/ggvp/fastq/ERR217836_r1.fastq.gz	data/source/ggvp/fastq/ERR217836_r2.fastq.gz
PRJEB3252	SC_GMJOL5309969	ERR217837	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916228	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	098ef39d97df3cf451c3ec3b648a9d62	e6ac2ef58ed1d017fc603f525c5617fd	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217837/ERR217837_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217837/ERR217837_2.fastq.gz	data/source/ggvp/fastq/ERR217837_r1.fastq.gz	data/source/ggvp/fastq/ERR217837_r2.fastq.gz
PRJEB3252	SC_GMJOL5309971	ERR217838	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916216	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	ce38c6019b93911a4cf130b4d59bd2ac	182a4ae6df4db2dd0cdcf3ee831698b4	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217838/ERR217838_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217838/ERR217838_2.fastq.gz	data/source/ggvp/fastq/ERR217838_r1.fastq.gz	data/source/ggvp/fastq/ERR217838_r2.fastq.gz
PRJEB3252	SC_GMJOL5309972	ERR217839	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916204	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	67a54c5214ec33a1f23b5f7bddf1c2f2	c62c702f7f3eb983c6bf0f6b17caea77	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217839/ERR217839_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217839/ERR217839_2.fastq.gz	data/source/ggvp/fastq/ERR217839_r1.fastq.gz	data/source/ggvp/fastq/ERR217839_r2.fastq.gz
PRJEB3252	SC_GMJOL5309964	ERR217840	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916288	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	05ef6f3756c5279120bdf84db7b03177	ac861a900687c08c410b2bf89b00722d	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217840/ERR217840_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217840/ERR217840_2.fastq.gz	data/source/ggvp/fastq/ERR217840_r1.fastq.gz	data/source/ggvp/fastq/ERR217840_r2.fastq.gz
PRJEB3252	SC_GMJOL5309965	ERR217841	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916276	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	3a012fb9ec8be46818109a1872fbef6f	a18f7c9580a0a820d3d3e3830fedbccc	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217841/ERR217841_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217841/ERR217841_2.fastq.gz	data/source/ggvp/fastq/ERR217841_r1.fastq.gz	data/source/ggvp/fastq/ERR217841_r2.fastq.gz
PRJEB3252	SC_GMJOL5309966	ERR217842	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916264	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	06967ab30496f31468b696d5102085ba	d67ef20a1e0f03ef988ca071d175bc23	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217842/ERR217842_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217842/ERR217842_2.fastq.gz	data/source/ggvp/fastq/ERR217842_r1.fastq.gz	data/source/ggvp/fastq/ERR217842_r2.fastq.gz
PRJEB3252	SC_GMJOL5309967	ERR217843	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916252	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	1cb8d3d3c04a27bcc1cad9c64e48a886	5785f5b94717d7f5c1926184aee5ba31	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217843/ERR217843_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217843/ERR217843_2.fastq.gz	data/source/ggvp/fastq/ERR217843_r1.fastq.gz	data/source/ggvp/fastq/ERR217843_r2.fastq.gz
PRJEB3252	SC_GMJOL5309968	ERR217844	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916240	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	09c45d9e399fbbc6bfa26ced1c37b6d2	8a5a803029ce5572f1c42c2c2424d5f8	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217844/ERR217844_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217844/ERR217844_2.fastq.gz	data/source/ggvp/fastq/ERR217844_r1.fastq.gz	data/source/ggvp/fastq/ERR217844_r2.fastq.gz
PRJEB3252	SC_GMJOL5309969	ERR217845	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916228	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	a611635e4607858e696c3d425597e592	577f28ce290978ea0400081144c10534	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217845/ERR217845_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217845/ERR217845_2.fastq.gz	data/source/ggvp/fastq/ERR217845_r1.fastq.gz	data/source/ggvp/fastq/ERR217845_r2.fastq.gz
PRJEB3252	SC_GMJOL5309971	ERR217846	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916216	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	386ced9151166391a8e4aa0db44011ae	05e4f87511622a39c7cb5db4c48bc48b	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217846/ERR217846_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217846/ERR217846_2.fastq.gz	data/source/ggvp/fastq/ERR217846_r1.fastq.gz	data/source/ggvp/fastq/ERR217846_r2.fastq.gz
PRJEB3252	SC_GMJOL5309972	ERR217847	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916204	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	ce034566384844fe6d1d1dcfcce34111	61d7789ddcd1e02e2ba81ea86dee5f69	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217847/ERR217847_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217847/ERR217847_2.fastq.gz	data/source/ggvp/fastq/ERR217847_r1.fastq.gz	data/source/ggvp/fastq/ERR217847_r2.fastq.gz
PRJEB3252	SC_GMJOL5309964	ERR217848	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916288	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	ec557ddbb942f641d0e27ded765d313c	cc08193860798a94fe763724efb6afe5	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217848/ERR217848_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217848/ERR217848_2.fastq.gz	data/source/ggvp/fastq/ERR217848_r1.fastq.gz	data/source/ggvp/fastq/ERR217848_r2.fastq.gz
PRJEB3252	SC_GMJOL5309965	ERR217849	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916276	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	076a1b39f00a933f58ec22bf18d7b4ce	503564f63f90b87818d2ab8a5fe0304b	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217849/ERR217849_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217849/ERR217849_2.fastq.gz	data/source/ggvp/fastq/ERR217849_r1.fastq.gz	data/source/ggvp/fastq/ERR217849_r2.fastq.gz
PRJEB3252	SC_GMJOL5309966	ERR217850	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916264	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	99892d9caa4561c38681501738ed03b8	07054aa009724bebf1ac11881f625581	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217850/ERR217850_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217850/ERR217850_2.fastq.gz	data/source/ggvp/fastq/ERR217850_r1.fastq.gz	data/source/ggvp/fastq/ERR217850_r2.fastq.gz
PRJEB3252	SC_GMJOL5309967	ERR217851	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916252	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	cd4b9d11a3aed6613922136744d33d9b	17c985b51e307c2713dd908bc5d70405	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217851/ERR217851_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217851/ERR217851_2.fastq.gz	data/source/ggvp/fastq/ERR217851_r1.fastq.gz	data/source/ggvp/fastq/ERR217851_r2.fastq.gz
PRJEB3252	SC_GMJOL5309968	ERR217852	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916240	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	c513cda023626e756795858312b5a409	8d8f811429c4a375f8a175568c57c783	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217852/ERR217852_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217852/ERR217852_2.fastq.gz	data/source/ggvp/fastq/ERR217852_r1.fastq.gz	data/source/ggvp/fastq/ERR217852_r2.fastq.gz
PRJEB3252	SC_GMJOL5309969	ERR217853	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916228	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	a6a93032af8a3f140b97adb9d9ce0392	c1906b6eeb480e31f759cb60dfc050d3	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217853/ERR217853_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217853/ERR217853_2.fastq.gz	data/source/ggvp/fastq/ERR217853_r1.fastq.gz	data/source/ggvp/fastq/ERR217853_r2.fastq.gz
PRJEB3252	SC_GMJOL5309971	ERR217854	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916216	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	291b0833d8e8266b270051333d73bfad	6beed516b3f287dfb3fb395ec6c9d772	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217854/ERR217854_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217854/ERR217854_2.fastq.gz	data/source/ggvp/fastq/ERR217854_r1.fastq.gz	data/source/ggvp/fastq/ERR217854_r2.fastq.gz
PRJEB3252	SC_GMJOL5309972	ERR217855	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916204	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	9b0a915886ab739cffa06df5e1080410	0da76228e89bbb39a1193ebede4b0dd4	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217855/ERR217855_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217855/ERR217855_2.fastq.gz	data/source/ggvp/fastq/ERR217855_r1.fastq.gz	data/source/ggvp/fastq/ERR217855_r2.fastq.gz
PRJEB3252	SC_GMJOL5309964	ERR217856	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916288	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	5ab02d1883f1985da531a34bb505cae0	bcb577f476afd33ac02009266efecc50	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217856/ERR217856_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217856/ERR217856_2.fastq.gz	data/source/ggvp/fastq/ERR217856_r1.fastq.gz	data/source/ggvp/fastq/ERR217856_r2.fastq.gz
PRJEB3252	SC_GMJOL5309965	ERR217857	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916276	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	cc2528bc5d21a48348c46a6914417cd7	e228b0cdec24a32a0b09c55bc15ef799	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217857/ERR217857_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217857/ERR217857_2.fastq.gz	data/source/ggvp/fastq/ERR217857_r1.fastq.gz	data/source/ggvp/fastq/ERR217857_r2.fastq.gz
